STREAM,DATE,STATION,REP,#GRIDS,ACENTR,BAETIS,DIPHAG,DRUDOD,DRUGRACOL,EPHEM,SERRAT,CINYGM,EPEORUS,RHITHR,PARALE,AMELT,HEPTAG,AMPHIN,CAPNIA,PRO/POD,ZAPADA,TAENIO,ALLOPE,SUWALL,SWELTSA,CLAASS,SKWALA,HESPERO,CHLORO,ISOPERLA,TRISIG,PARALEU,LEUCSP,PERLOD,EUCAPN,MEGSIG,DIUKNO,DODSII,UTACAP,BRACHY,MICRAS,ARCGRA,HYDROPS,LEPIDO,GLOSSO,RHYACOP,ALLOYM,NEOTRH,HYDROPT,LIMNEPH,CHIRON,TANYTA,ORTHOC,TANYPO,DIAMES,CHIROD,ATHERIX,BEZZIA,CLINOC,CHELIF,CERATO,PERICO,SIMULD,ANTOCH,DICRAN,HEXATO,TIPULA,HESPER,NEOPLA,WIEDEM,BIBIOC,RHABDO,PROTAN,EMPIDID,HEMERO,LIMNOP,ORMOSIA,DEUTERO,MUSCID,HETCOR,NARPUS,ZAITZE,HYDRAC,DYTISC,OLIGOC,POLYCE,NEMATO,COLLUM,ISOPOD,PETROPH,,Total,Taxa,EPT Total,EPT Rich,Avg Total ,Avg Taxa Rich,Avg EPT Total,Avg EPT Rich,,,,,,,,,,
NFCC,5/9/16,RIVERA,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,,,,,,,,,,,,,,
NFCC,5/9/16,RIVERA,5,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,4,3,3,7,3,2,2,,,,,,,,,,
NFCC,5/9/16,ABOVE RUSSEL,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,3,0,0,,,,,,,,,,,,,,
NFCC,5/9/16,ABOVE RUSSEL,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,0,0,,,,,,,,,,,,,,
NFCC,5/9/16,ABOVE RUSSEL,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,,,,,,,,,,,,,,
NFCC,5/9/16,ABOVE RUSSEL,4,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,11,4,2,2,,,,,,,,,,,,,,
NFCC,5/9/16,ABOVE RUSSEL,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,0,0,,,,,,,,,,
NFCC,5/9/16,USGS GAUGE STATION,1,24,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,4,12,2,,,,,,,,,,,,,,
NFCC,5/9/16,USGS GAUGE STATION,2,24,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,47,10,29,5,,,,,,,,,,,,,,
NFCC,5/9/16,USGS GAUGE STATION,3,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,5,7,3,,,,,,,,,,,,,,
NFCC,5/9/16,USGS GAUGE STATION,4,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,3,6,2,,,,,,,,,,,,,,
NFCC,5/9/16,USGS GAUGE STATION,5,24,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,6,8,4,24,6,12,3,,,,,,,,,,
NFCC,5/9/16,CONFLUENCE,1,24,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,4,65,3,,,,,,,,,,,,,,
NFCC,5/9/16,CONFLUENCE,2,24,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,54,7,52,5,,,,,,,,,,,,,,
NFCC,5/9/16,CONFLUENCE,3,24,0,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,114,6,110,3,,,,,,,,,,,,,,
NFCC,5/9/16,CONFLUENCE,4,24,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,0,1,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,98,9,91,5,,,,,,,,,,,,,,
NFCC,5/9/16,CONFLUENCE,5,24,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78,3,76,2,82,6,79,4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFCC,10/13/16,UPPER REFERENCE,1,18,0,116,3,53,0,8,0,5,19,25,4,0,0,0,9,64,27,83,0,0,0,0,0,0,5,9,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,45,0,0,0,0,0,3,4,5,1,0,0,0,0,0,0,25,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,,573,27,495,18,,,,,,,,,,,,,,
NFCC,10/13/16,UPPER REFERENCE,2,24,0,52,1,27,0,9,0,9,10,16,1,0,0,0,8,9,2,7,0,0,0,0,0,0,17,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,20,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,,282,25,202,17,,,,,,,,,,,,,,
NFCC,10/13/16,UPPER REFERENCE,3,20,0,68,0,44,0,6,0,8,11,4,0,0,0,0,2,12,0,5,0,0,0,0,0,0,8,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,102,0,0,8,0,1,0,0,0,0,0,,364,21,232,14,,,,,,,,,,,,,,
NFCC,10/13/16,UPPER REFERENCE,4,24,0,40,0,17,0,0,0,1,4,11,1,0,0,0,2,8,4,16,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,,163,19,137,14,,,,,,,,,,,,,,
NFCC,10/13/16,UPPER REFERENCE,5,10,0,101,14,58,0,5,0,17,41,29,7,0,0,0,19,72,12,146,0,0,0,0,0,0,17,2,0,0,0,0,5,2,0,0,0,0,2,0,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,7,0,2,0,0,2,0,0,0,0,,761,24,619,18,429,23,337,16,,,,,,,,,,
NFCC,10/13/16,PUMPHOUSE,1,21,0,56,14,37,0,2,0,16,48,26,1,0,0,0,15,10,8,19,0,0,0,0,0,0,3,9,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,41,0,0,0,0,0,,346,23,282,19,,,,,,,,,,,,,,
NFCC,10/13/16,PUMPHOUSE,2,8,3,168,51,15,0,21,0,18,84,33,24,0,0,0,63,69,96,123,0,0,0,0,0,0,30,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,39,0,0,0,0,0,,978,24,840,17,,,,,,,,,,,,,,
NFCC,10/13/16,PUMPHOUSE,3,24,0,21,5,5,0,1,0,4,14,18,2,0,0,0,21,4,4,5,0,0,0,0,0,0,19,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,,176,22,139,17,,,,,,,,,,,,,,
NFCC,10/13/16,PUMPHOUSE,4,17,0,79,14,11,0,7,0,16,62,18,1,1,0,0,45,44,45,27,0,0,0,0,0,0,20,8,0,0,0,0,8,6,0,0,0,0,0,1,0,1,0,18,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,,473,27,435,20,,,,,,,,,,,,,,
NFCC,10/13/16,PUMPHOUSE,5,24,0,22,2,11,0,0,0,1,25,9,2,0,0,0,9,5,17,4,0,0,0,0,0,0,18,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,9,0,0,0,0,0,,178,21,136,16,430,23,366,18,,,,,,,,,,
NFCC,10/13/16,RIVERA,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,3,2,2,,,,,,,,,,,,,,
NFCC,10/13/16,RIVERA,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,
NFCC,10/13/16,RIVERA,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,,,,,,,,,,,
NFCC,10/13/16,RIVERA,4,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,3,3,,,,,,,,,,,,,,
NFCC,10/13/16,RIVERA,5,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,2,2,1,1,,,,,,,,,,
NFCC,10/13/16,ABOVE RUSSEL,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4,3,3,,,,,,,,,,,,,,
NFCC,10/13/16,ABOVE RUSSEL,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,1,1,,,,,,,,,,,,,,
NFCC,10/13/16,ABOVE RUSSEL,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,2,2,,,,,,,,,,,,,,
NFCC,10/13/16,ABOVE RUSSEL,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,,,,,,,,,,,,,,
NFCC,10/13/16,ABOVE RUSSEL,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,2,2,2,2,,,,,,,,,,
NFCC,10/13/16,USGS GAUGE STATION,1,24,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52,9,33,4,,,,,,,,,,,,,,
NFCC,10/13/16,USGS GAUGE STATION,2,24,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,6,22,4,,,,,,,,,,,,,,
NFCC,10/13/16,USGS GAUGE STATION,3,24,0,32,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55,5,54,4,,,,,,,,,,,,,,
NFCC,10/13/16,USGS GAUGE STATION,4,24,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,74,6,73,5,,,,,,,,,,,,,,
NFCC,10/13/16,USGS GAUGE STATION,5,24,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,59,6,57,4,53,6,48,4,,,,,,,,,,
NFCC,10/13/16,CONFLUENCE,1,8,0,525,0,0,3,0,0,0,42,0,0,0,0,0,255,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,81,6,0,3,0,0,0,0,0,0,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1023,11,939,9,,,,,,,,,,,,,,
NFCC,10/13/16,CONFLUENCE,2,8,0,621,0,0,0,0,0,0,6,6,0,0,0,0,144,9,3,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,876,13,852,11,,,,,,,,,,,,,,
NFCC,10/13/16,CONFLUENCE,3,10,0,482,0,2,0,0,0,0,10,2,0,0,0,0,101,12,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,65,0,0,2,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,701,13,689,11,,,,,,,,,,,,,,
NFCC,10/13/16,CONFLUENCE,4,9,0,560,0,0,0,0,0,0,8,0,0,0,0,0,101,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,77,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,787,11,760,8,,,,,,,,,,,,,,
NFCC,10/13/16,CONFLUENCE,5,11,0,521,0,0,0,0,0,0,9,0,0,0,0,0,100,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,2,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,,711,12,668,7,820,12,781,9,,,,,,,,,,
NFCC,10/13/16,CC MAIN ABOVE NFCC,1,8,0,450,0,3,0,0,0,0,33,9,0,0,0,0,129,33,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,144,0,0,24,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,,885,15,846,13,,,,,,,,,,,,,,
NFCC,10/13/16,CC MAIN ABOVE NFCC,2,9,0,293,0,13,0,0,0,0,16,0,0,0,0,0,29,16,11,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,304,0,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,728,14,704,11,,,,,,,,,,,,,,
NFCC,10/13/16,CC MAIN ABOVE NFCC,3,8,0,390,0,3,0,0,0,0,6,0,0,0,0,0,24,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,36,438,0,0,48,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,990,10,972,9,,,,,,,,,,,,,,
NFCC,10/13/16,CC MAIN ABOVE NFCC,4,7,0,538,0,7,0,0,0,0,24,24,0,0,0,0,274,51,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,3,106,0,0,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1094,14,1066,12,,,,,,,,,,,,,,
NFCC,10/13/16,CC MAIN ABOVE NFCC,5,11,2,434,0,0,0,0,0,0,4,13,0,0,0,0,120,9,0,2,0,0,0,0,0,0,9,4,0,0,0,0,2,0,0,0,0,0,0,2,57,0,0,20,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,694,15,679,13,878,14,853,12,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFCC,4/24/17,UPPER REFERENCE,1,24,0,8,1,2,0,5,0,1,3,6,0,0,0,0,0,8,0,2,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,9,71,0,0,0,0,0,0,0,0,14,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,10,0,0,0,0,0,,221,22,77,14,,,,,,,,,,,,,,
NFCC,4/24/17,UPPER REFERENCE,2,11,0,116,2,9,0,22,0,13,33,7,2,0,0,0,0,157,7,9,0,0,0,0,0,0,57,2,0,0,0,0,11,0,0,0,0,0,0,2,0,2,0,35,0,0,0,0,2,9,103,0,0,0,0,0,0,0,0,9,15,0,4,0,0,15,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,,655,28,484,17,,,,,,,,,,,,,,
NFCC,4/24/17,UPPER REFERENCE,3,8,0,33,9,9,0,3,0,27,36,27,12,0,0,0,0,165,75,12,0,0,0,0,0,0,30,0,0,0,0,0,18,3,0,0,0,3,3,0,0,9,0,66,0,0,0,0,0,105,156,0,0,0,0,0,0,0,0,69,3,0,24,0,0,0,3,9,3,0,0,0,0,0,0,0,0,33,0,0,0,0,9,0,0,0,0,0,,954,28,540,18,,,,,,,,,,,,,,
NFCC,4/24/17,UPPER REFERENCE,4,24,0,22,0,9,0,9,0,1,15,6,0,0,0,0,0,49,1,9,0,0,0,0,0,0,26,2,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,66,0,0,0,0,0,0,0,0,2,9,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,,287,23,192,14,,,,,,,,,,,,,,
NFCC,4/24/17,UPPER REFERENCE,5,9,0,101,8,5,0,16,0,11,96,13,11,0,0,0,0,168,8,5,0,0,0,0,0,0,35,0,0,0,0,0,19,0,0,0,0,0,3,0,0,40,0,72,0,0,0,0,0,29,80,3,0,0,0,3,0,0,0,11,13,0,5,5,0,5,0,3,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,,800,27,611,16,583,26,381,16,,,,,,,,,,
NFCC,4/24/17,PUMPHOUSE,1,8,0,57,27,3,0,24,0,12,162,45,12,0,0,0,0,126,36,3,0,0,0,0,0,0,69,3,0,0,0,0,57,0,0,0,0,0,3,0,0,15,0,63,0,0,0,0,0,69,57,0,0,0,0,3,0,0,0,33,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,42,0,0,0,0,6,0,0,0,0,0,,939,26,717,17,,,,,,,,,,,,,,
NFCC,4/24/17,PUMPHOUSE,2,16,0,20,8,2,0,11,0,14,65,23,0,0,0,0,0,42,9,3,0,0,0,0,0,0,41,2,0,0,0,0,24,2,0,2,0,0,0,2,0,3,0,29,0,0,0,0,0,33,32,0,0,0,0,2,0,0,0,23,0,0,8,0,0,9,2,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,29,0,0,0,0,0,,461,28,296,18,,,,,,,,,,,,,,
